1,1,13,66.00000000000001,640.4000000000001,119.12999999999998,522.4000000000001,603600.0,40.412000000000006,1045.3,23.710000000000004,586100.0
1,2,54,3038.8,1728.71,326.5500000000001,2278.2,371061.0,436.09000000000015,3590.1,188.19000000000003,173185.0
1,3,16,238.10000000000002,769.1000000000001,114.12,732.8000000000001,412100.0,91.30099999999999,1215.2,33.410000000000004,311370.0
2,1,10,50.9,777.5000000000001,87.25,636.0999999999999,638200.0,33.949999999999996,804.4,17.810000000000002,609000.0
2,2,55,2819.3,1895.689,361.76,2678.765900000001,335902.0,561.484,3672.8,193.54,161989.0
2,3,19,178.0,1053.8,129.41000000000003,982.4,502300.0,136.329,1455.0000000000002,35.65,323370.0
